itemid,categoryid,parentid,available
365357,160,605.0,1.0
259705,342,500.0,0.0
423854,936,143.0,1.0
227447,914,226.0,0.0
76690,1196,1181.0,0.0
22692,1098,897.0,0.0
255912,242,1531.0,1.0
97080,1167,250.0,1.0
191912,1343,25.0,0.0
306383,769,587.0,0.0
215797,64,206.0,0.0
360937,1483,561.0,0.0
40117,730,1482.0,0.0
69542,1663,1398.0,0.0
250731,1680,587.0,0.0
229102,1244,500.0,0.0
326806,1205,580.0,0.0
108390,319,92.0,1.0
367132,421,1424.0,0.0
160921,876,580.0,0.0
288850,1069,362.0,0.0
324672,1351,795.0,1.0
123031,324,1145.0,0.0
195152,268,138.0,0.0
139048,1135,1329.0,0.0
48352,267,1566.0,1.0
416297,683,1606.0,0.0
141911,1578,1249.0,0.0
96874,324,1145.0,0.0
209121,1142,485.0,0.0
336459,1675,1550.0,0.0
281811,1265,1136.0,0.0
302797,1070,1423.0,1.0
369352,130,145.0,1.0
384550,86,937.0,0.0
138228,269,33.0,1.0
464410,1694,1621.0,0.0
409249,1007,485.0,0.0
16902,1528,1426.0,1.0
73567,1203,755.0,0.0
441602,988,727.0,0.0
43568,1375,805.0,1.0
368032,746,1200.0,0.0
310675,494,768.0,1.0
15189,535,426.0,1.0
279092,860,1515.0,0.0
416142,691,1079.0,0.0
201605,926,852.0,0.0
453584,1051,955.0,0.0
408693,35,20.0,0.0
42371,686,594.0,1.0
171750,1218,203.0,0.0
9942,1018,1331.0,0.0
393997,1530,879.0,0.0
338627,691,1079.0,1.0
416230,862,1667.0,1.0
181575,926,852.0,0.0
77100,746,1200.0,1.0
432259,858,1426.0,1.0
450484,860,1515.0,0.0
403503,1500,1515.0,0.0
101161,1163,561.0,1.0
371577,1675,1550.0,0.0
98450,1250,1423.0,1.0
218441,1173,805.0,1.0
143631,342,500.0,0.0
22245,999,1621.0,0.0
277185,1076,986.0,0.0
286435,1555,1249.0,0.0
377160,1051,955.0,0.0
445792,575,1257.0,0.0
161305,84,1308.0,0.0
97776,646,1606.0,0.0
394079,1343,25.0,0.0
432665,984,827.0,1.0
259440,1167,250.0,0.0
332792,1620,937.0,0.0
205423,1613,250.0,0.0
277923,921,143.0,0.0
104641,1393,1383.0,0.0
62496,1503,580.0,1.0
213438,1528,1426.0,1.0
348288,1120,250.0,0.0
253351,1560,293.0,0.0
179482,64,206.0,0.0
376048,124,104.0,0.0
369201,988,727.0,0.0
377798,126,871.0,1.0
461395,330,986.0,1.0
31735,224,1487.0,0.0
136200,683,1606.0,0.0
400653,1059,1696.0,1.0
432706,242,1531.0,0.0
386077,1483,561.0,0.0
424938,1059,1696.0,0.0
230677,1404,593.0,0.0
238114,1191,61.0,0.0
365973,1483,561.0,0.0
465537,1402,250.0,0.0
367483,1113,1145.0,1.0
343509,678,250.0,0.0
466449,959,1095.0,0.0
192381,1113,1145.0,1.0
225559,624,871.0,1.0
53584,1483,561.0,0.0
13119,330,986.0,1.0
106544,421,1424.0,0.0
118942,360,1174.0,0.0
140054,1179,580.0,1.0
374203,1344,713.0,0.0
402088,683,1606.0,0.0
9989,1248,1368.0,0.0
360883,984,827.0,0.0
218194,429,113.0,0.0
251207,535,426.0,0.0
240587,1483,561.0,0.0
300223,999,1621.0,0.0
411020,1589,1426.0,1.0
28053,988,727.0,1.0
374890,1167,250.0,1.0
168126,130,145.0,1.0
133425,1324,1181.0,0.0
5709,342,500.0,0.0
48866,1221,1426.0,0.0
55633,320,854.0,1.0
163,407,207.0,0.0
147797,1580,441.0,1.0
241346,769,587.0,0.0
180676,1163,561.0,0.0
400342,1276,441.0,1.0
434807,656,1125.0,0.0
306605,1205,580.0,1.0
211349,342,500.0,0.0
453132,1286,854.0,0.0
88753,1282,25.0,0.0
249953,1258,1386.0,1.0
51656,389,1259.0,0.0
62711,707,561.0,0.0
105080,1248,1368.0,0.0
235933,1006,1546.0,1.0
31277,282,113.0,1.0
174319,769,587.0,0.0
461039,320,854.0,0.0
336435,1504,587.0,1.0
334097,1244,500.0,0.0
159994,70,8.0,0.0
459932,342,500.0,0.0
335070,352,859.0,0.0
32407,1059,1696.0,0.0
126785,1493,594.0,1.0
344727,1680,587.0,1.0
273913,208,33.0,0.0
328098,793,1066.0,0.0
14904,684,1041.0,0.0
348219,988,727.0,0.0
363252,1301,1034.0,0.0
20237,1483,561.0,0.0
155442,1207,580.0,0.0
51200,264,1009.0,0.0
91788,1007,485.0,0.0
393339,1509,620.0,0.0
373309,256,1257.0,0.0
254420,1663,1398.0,1.0
73850,1119,125.0,0.0
5843,589,1308.0,0.0
197893,1378,322.0,0.0
32307,1300,127.0,0.0
351367,969,1141.0,0.0
299819,1265,1136.0,1.0
404325,1217,630.0,1.0
354338,3,1281.0,1.0
335289,719,908.0,0.0
267159,1375,805.0,0.0
425565,1196,1181.0,0.0
334517,1509,620.0,0.0
335323,1609,383.0,0.0
144258,1051,955.0,0.0
178468,1650,1426.0,0.0
432327,789,14.0,0.0
376158,618,105.0,0.0
304411,360,1174.0,1.0
302422,438,312.0,1.0
307851,984,827.0,0.0
153248,1404,593.0,0.0
162074,531,1058.0,0.0
55445,1248,1368.0,0.0
411627,1663,1398.0,1.0
295135,244,1495.0,0.0
421402,1542,745.0,0.0
87008,366,143.0,0.0
216455,1059,1696.0,0.0
242406,808,1272.0,0.0
91883,1404,593.0,0.0
257380,844,1458.0,0.0
48358,730,1482.0,1.0
192531,1304,362.0,0.0
52929,579,1371.0,0.0
289052,624,871.0,0.0
216807,959,1095.0,0.0
332654,819,798.0,1.0
274307,1553,886.0,0.0
372884,1147,1027.0,0.0
194139,1255,587.0,1.0
74806,196,1667.0,0.0
204707,1388,1249.0,0.0
228936,1503,580.0,0.0
264729,1070,1423.0,1.0
284356,268,138.0,1.0
192827,1172,810.0,0.0
330069,217,908.0,0.0
385637,1035,920.0,0.0
90636,332,1667.0,0.0
163438,69,485.0,0.0
461233,1221,1426.0,1.0
17955,1197,777.0,0.0
219676,1207,580.0,0.0
5368,1301,1034.0,0.0
195586,1474,480.0,0.0
336552,535,426.0,0.0
308725,279,777.0,0.0
374267,746,1200.0,0.0
12182,1078,1249.0,0.0
256436,1053,187.0,0.0
15426,1567,1531.0,1.0
333056,427,1313.0,0.0
292867,48,500.0,0.0
442613,984,827.0,0.0
421412,333,1497.0,1.0
464458,1114,113.0,1.0
361591,1646,114.0,0.0
206981,914,226.0,0.0
446721,242,1531.0,0.0
63243,1279,1606.0,0.0
260439,1663,1398.0,0.0
128424,741,362.0,0.0
34221,1694,1621.0,1.0
193228,1188,1497.0,0.0
1440,546,250.0,0.0
365030,914,226.0,0.0
275832,1163,561.0,1.0
129278,1221,1426.0,0.0
186731,1279,1606.0,0.0
2018,1447,351.0,0.0
306904,342,500.0,0.0
224253,1680,587.0,0.0
40449,1051,955.0,0.0
134321,473,1058.0,0.0
279200,1355,312.0,0.0
96052,1592,393.0,0.0
331899,1277,312.0,0.0
18373,64,206.0,0.0
28135,1542,745.0,1.0
337804,227,602.0,1.0
226356,642,250.0,0.0
398237,738,1534.0,0.0
84592,1261,25.0,1.0
431554,34,1368.0,0.0
172535,1694,1621.0,0.0
390247,84,1308.0,1.0
157418,429,113.0,0.0
110407,471,1368.0,0.0
46153,1483,561.0,0.0
332981,1248,1368.0,0.0
245721,1441,1566.0,1.0
88809,390,1546.0,1.0
408469,1584,1562.0,0.0
176112,227,602.0,0.0
30399,707,561.0,0.0
133237,821,1012.0,0.0
380566,1338,1278.0,0.0
27620,617,131.0,0.0
248270,1415,14.0,0.0
346012,1120,250.0,0.0
176356,1093,1101.0,0.0
29953,624,871.0,0.0
137678,958,1041.0,1.0
336332,710,605.0,0.0
66211,610,1239.0,0.0
19626,704,1426.0,0.0
76162,1378,322.0,0.0
430721,1480,1398.0,0.0
297145,1493,594.0,1.0
148717,799,920.0,0.0
345887,691,1079.0,1.0
328281,292,1426.0,1.0
28672,936,143.0,1.0
388457,1472,605.0,1.0
443155,1533,602.0,0.0
355168,1022,252.0,0.0
68146,1048,1308.0,1.0
387451,1542,745.0,1.0
237522,173,788.0,0.0
35860,337,653.0,1.0
104544,1642,121.0,0.0
21563,806,1497.0,0.0
192603,1233,1257.0,0.0
368879,1542,745.0,1.0
77282,1221,1426.0,0.0
289445,1595,1673.0,1.0
204230,282,113.0,0.0
380067,317,314.0,0.0
451741,1051,955.0,1.0
367582,499,986.0,0.0
357143,228,1482.0,0.0
193578,1221,1426.0,0.0
441579,1639,1181.0,1.0
164305,921,143.0,0.0
297197,13,1495.0,1.0
35171,718,622.0,0.0
26285,491,679.0,0.0
127596,769,587.0,1.0
8492,1240,1546.0,1.0
57887,1076,986.0,0.0
225236,1250,1423.0,1.0
400642,1421,105.0,1.0
37072,1007,485.0,0.0
428531,619,145.0,0.0
463935,1343,25.0,0.0
82821,691,1079.0,0.0
442584,56,1497.0,0.0
112144,1265,1136.0,0.0
375760,828,293.0,0.0
391929,1167,250.0,1.0
336140,1415,14.0,0.0
151882,65,293.0,0.0
162716,324,1145.0,0.0
65324,1375,805.0,0.0
396709,612,54.0,1.0
231556,454,71.0,0.0
401118,282,113.0,1.0
228103,1172,810.0,0.0
148088,1522,1009.0,0.0
229420,342,500.0,0.0
18447,1303,252.0,0.0
332928,936,143.0,0.0
197689,799,920.0,0.0
438406,978,747.0,1.0
189080,1584,1562.0,0.0
399755,342,500.0,0.0
257312,619,145.0,0.0
389183,926,852.0,0.0
29279,1051,955.0,0.0
134643,779,1669.0,0.0
61772,1628,605.0,1.0
394580,1292,540.0,1.0
183907,65,293.0,0.0
151659,65,293.0,0.0
3826,343,1290.0,0.0
129532,1542,745.0,0.0
257006,1404,593.0,0.0
190989,1196,1181.0,0.0
379172,195,1079.0,0.0
79190,958,1041.0,0.0
220742,1040,1516.0,1.0
459108,1344,713.0,1.0
254311,769,587.0,0.0
174671,1675,1550.0,0.0
59719,1392,1041.0,0.0
345392,421,1424.0,0.0
55947,1533,602.0,1.0
143114,959,1095.0,0.0
271120,806,1497.0,0.0
88944,1663,1398.0,0.0
269122,1221,1426.0,1.0
307413,1135,1329.0,0.0
396118,374,131.0,1.0
85909,228,1482.0,0.0
396443,1580,441.0,0.0
419611,1404,593.0,1.0
128083,1404,593.0,0.0
322424,434,968.0,1.0
1189,387,1621.0,0.0
206752,1510,1009.0,0.0
234860,130,145.0,0.0
405484,1344,713.0,1.0
210803,1051,955.0,0.0
36612,263,143.0,0.0
232776,565,500.0,0.0
245792,1404,593.0,0.0
44686,1303,252.0,0.0
154082,691,1079.0,0.0
250845,324,1145.0,0.0
245637,227,602.0,1.0
248889,914,226.0,1.0
112869,1051,955.0,0.0
352381,1421,105.0,1.0
457245,1504,587.0,0.0
212096,227,602.0,0.0
378458,799,920.0,1.0
272280,730,1482.0,0.0
268257,342,500.0,1.0
366725,1432,362.0,0.0
77668,461,1229.0,1.0
4898,1385,1202.0,0.0
243234,1312,713.0,0.0
221857,618,105.0,1.0
9198,1613,250.0,0.0
106825,575,1257.0,0.0
177010,1639,1181.0,1.0
211690,715,402.0,0.0
71935,1318,986.0,0.0
169754,1680,587.0,1.0
133218,1069,362.0,0.0
273909,1098,897.0,0.0
436194,494,768.0,0.0
80874,1429,593.0,1.0
49800,1070,1423.0,0.0
378737,243,418.0,0.0
11603,1151,781.0,1.0
17123,68,1687.0,0.0
195560,1421,105.0,1.0
404693,342,500.0,0.0
77759,330,986.0,0.0
207408,725,1519.0,0.0
376360,1503,580.0,1.0
38144,818,852.0,0.0
9701,561,395.0,0.0
51843,494,768.0,1.0
193329,35,20.0,0.0
205648,1471,339.0,1.0
161858,618,105.0,0.0
14276,1051,955.0,0.0
53009,1006,1546.0,1.0
164448,926,852.0,0.0
128803,546,250.0,0.0
141578,123,214.0,0.0
21806,189,586.0,1.0
230627,1402,250.0,0.0
162700,405,351.0,0.0
132757,1441,1566.0,1.0
354114,1282,25.0,0.0
449885,1051,955.0,0.0
27064,1511,409.0,0.0
236923,1277,312.0,0.0
438695,895,1499.0,0.0
69904,1611,1081.0,1.0
1145,1250,1423.0,0.0
5454,84,1308.0,1.0
218621,1277,312.0,1.0
170371,523,593.0,0.0
91663,1387,933.0,1.0
378774,671,1426.0,0.0
58888,876,580.0,1.0
348843,959,1095.0,0.0
69677,74,250.0,0.0
184876,858,1426.0,1.0
435432,1087,622.0,0.0
204568,342,500.0,0.0
287065,414,206.0,0.0
362645,406,872.0,0.0
368748,1186,312.0,1.0
356715,248,1596.0,0.0
240120,691,1079.0,0.0
236282,1247,593.0,0.0
343789,84,1308.0,0.0
208635,185,131.0,1.0
153788,1221,1426.0,0.0
65408,1639,1181.0,1.0
301867,1301,1034.0,1.0
229115,746,1200.0,1.0
276826,1277,312.0,0.0
156314,769,587.0,1.0
440480,769,587.0,0.0
312444,959,1095.0,0.0
35961,1652,1368.0,0.0
246147,1528,1426.0,0.0
373979,414,206.0,0.0
109358,806,1497.0,1.0
239205,1026,351.0,0.0
224755,769,587.0,0.0
7649,1173,805.0,0.0
167208,671,1426.0,0.0
339382,1020,1329.0,0.0
373425,1623,1066.0,0.0
16674,1355,312.0,0.0
110057,358,1257.0,0.0
428657,342,500.0,0.0
406212,1231,901.0,0.0
273840,1680,587.0,1.0
234137,202,1008.0,1.0
32248,1221,1426.0,0.0
427898,1338,1278.0,1.0
152019,686,594.0,1.0
374637,1026,351.0,0.0
364596,342,500.0,0.0
250743,642,250.0,0.0
223349,484,127.0,0.0
279871,818,852.0,0.0
388426,1261,25.0,1.0
7016,1542,745.0,1.0
247490,746,1200.0,0.0
236642,1167,250.0,0.0
459647,1019,1229.0,1.0
230136,479,520.0,0.0
437057,1317,897.0,0.0
316673,958,1041.0,0.0
382211,589,1308.0,0.0
250751,1404,593.0,0.0
199302,1113,1145.0,0.0
346112,988,727.0,0.0
454738,1277,312.0,0.0
128455,1171,938.0,0.0
90451,1171,938.0,0.0
153564,342,500.0,0.0
127483,1680,587.0,1.0
70371,936,143.0,1.0
113408,1694,1621.0,0.0
103168,242,1531.0,0.0
347505,1529,805.0,1.0
50338,1051,955.0,0.0
280835,342,500.0,0.0
339280,1680,587.0,0.0
217395,1282,25.0,0.0
290147,1167,250.0,1.0
431805,730,1482.0,1.0
335814,633,568.0,1.0
201741,1362,587.0,1.0
372419,352,859.0,1.0
155241,1231,901.0,1.0
69238,196,1667.0,0.0
115228,642,250.0,0.0
258623,936,143.0,0.0
111132,1529,805.0,0.0
406760,184,1009.0,0.0
11471,575,1257.0,0.0
128740,1474,480.0,0.0
30108,457,250.0,0.0
345162,1375,805.0,0.0
252304,333,1497.0,0.0
193812,1051,955.0,0.0
199378,799,920.0,0.0
41355,1613,250.0,0.0
301970,1320,879.0,0.0
92314,1070,1423.0,0.0
43641,844,1458.0,1.0
314941,1233,1257.0,0.0
143612,642,250.0,0.0
275521,959,1095.0,0.0
331895,686,594.0,1.0
17034,1338,1278.0,1.0
113526,209,293.0,1.0
346775,1231,901.0,0.0
373252,808,1272.0,0.0
376728,1,854.0,1.0
327494,1179,580.0,0.0
26972,77,590.0,0.0
86007,568,384.0,0.0
106310,1098,897.0,1.0
36381,1477,206.0,0.0
296142,1018,1331.0,1.0
225903,1385,1202.0,1.0
45624,828,293.0,0.0
217165,84,1308.0,1.0
241312,56,1497.0,0.0
67598,999,1621.0,0.0
53332,48,500.0,0.0
103253,1685,339.0,1.0
30323,730,1482.0,1.0
69292,1408,1259.0,0.0
33687,242,1531.0,0.0
407680,782,1562.0,0.0
162386,860,1515.0,0.0
83926,1007,485.0,0.0
14180,242,1531.0,0.0
308774,642,250.0,0.0
438934,531,1058.0,0.0
17254,1535,727.0,0.0
370018,1504,587.0,1.0
180772,463,250.0,0.0
240251,330,986.0,0.0
3706,342,500.0,0.0
185699,1244,500.0,0.0
171798,50,312.0,1.0
295423,769,587.0,0.0
15136,158,1621.0,0.0
220097,256,1257.0,0.0
412690,330,986.0,0.0
419563,195,1079.0,0.0
209668,1163,561.0,0.0
428321,1179,580.0,0.0
217387,1384,1458.0,1.0
27662,1680,587.0,1.0
252040,256,1257.0,0.0
347183,1680,587.0,1.0
369992,1421,105.0,1.0
321041,646,1606.0,0.0
107526,1098,897.0,0.0
6892,1258,1386.0,1.0
464420,1680,587.0,1.0
398844,493,1331.0,0.0
166593,1007,485.0,0.0
75931,646,1606.0,0.0
10149,342,500.0,0.0
81252,173,788.0,1.0
309340,279,777.0,0.0
424026,56,1497.0,0.0
375582,421,1424.0,1.0
58251,421,1424.0,0.0
47874,936,143.0,0.0
172096,1629,250.0,0.0
294906,828,293.0,1.0
366899,610,1239.0,1.0
410177,1167,250.0,0.0
271926,746,1200.0,0.0
169626,1674,1420.0,1.0
186911,1431,1066.0,0.0
15957,589,1308.0,0.0
292311,1142,485.0,0.0
287939,1117,14.0,0.0
406379,530,432.0,0.0
371020,1254,520.0,0.0
148828,1054,520.0,0.0
295747,491,679.0,0.0
141636,584,709.0,0.0
280376,936,143.0,0.0
431174,1172,810.0,0.0
425426,1611,1081.0,0.0
426588,1286,854.0,1.0
413283,1402,250.0,0.0
174258,1280,605.0,1.0
369061,263,143.0,0.0
397199,1471,339.0,0.0
381449,1114,113.0,1.0
142707,269,33.0,1.0
368698,1070,1423.0,1.0
112616,333,1497.0,0.0
352685,473,1058.0,1.0
104742,914,226.0,0.0
297206,436,1518.0,0.0
368148,575,1257.0,0.0
67125,695,959.0,1.0
153247,410,894.0,0.0
317081,209,293.0,1.0
34868,1493,594.0,0.0
290242,1250,1423.0,1.0
340570,1680,587.0,1.0
4381,959,1095.0,1.0
416149,532,945.0,0.0
103195,844,1458.0,0.0
353926,1277,312.0,0.0
464893,1619,1398.0,0.0
407208,1279,1606.0,0.0
23989,1694,1621.0,0.0
246204,1059,1696.0,0.0
29537,959,1095.0,0.0
271799,988,727.0,0.0
49617,65,293.0,0.0
427599,1483,561.0,0.0
43592,1388,1249.0,0.0
49720,959,1095.0,0.0
70872,429,113.0,0.0
48054,1,854.0,0.0
124439,1603,520.0,1.0
155445,523,593.0,1.0
257479,217,908.0,0.0
376157,633,568.0,0.0
374085,1228,121.0,0.0
184912,48,500.0,0.0
87010,167,1066.0,0.0
113325,1051,955.0,0.0
83811,914,226.0,0.0
250241,360,1174.0,0.0
160355,1441,1566.0,1.0
30762,589,1308.0,0.0
315639,769,587.0,1.0
349529,1114,113.0,1.0
154627,691,1079.0,0.0
291920,1418,896.0,1.0
292575,1415,14.0,0.0
459044,499,986.0,1.0
83160,209,293.0,1.0
112977,1567,1531.0,0.0
222259,352,859.0,1.0
197571,1578,1249.0,0.0
263050,806,1497.0,0.0
405834,1261,25.0,0.0
297372,282,113.0,0.0
216184,1404,593.0,0.0
319683,535,426.0,0.0
94073,624,871.0,1.0
167710,1228,121.0,0.0
357020,558,92.0,1.0
117346,477,1596.0,0.0
161300,523,593.0,0.0
357760,985,1502.0,0.0
423549,1504,587.0,1.0
108189,656,1125.0,0.0
434578,637,92.0,0.0
104821,1286,854.0,0.0
264309,1498,580.0,0.0
49430,988,727.0,0.0
107015,1477,206.0,0.0
345099,730,1482.0,1.0
230678,1167,250.0,0.0
203976,928,20.0,0.0
163793,360,1174.0,0.0
175937,769,587.0,0.0
430352,1480,1398.0,1.0
199770,909,1229.0,1.0
337588,599,1499.0,0.0
351110,862,1667.0,0.0
222050,342,500.0,0.0
124964,1317,897.0,0.0
169081,195,1079.0,0.0
306171,618,105.0,1.0
131686,1483,561.0,0.0
268563,228,1482.0,1.0
112181,175,1492.0,0.0
96757,227,602.0,0.0
312725,1663,1398.0,0.0
83285,331,1487.0,0.0
96147,342,500.0,0.0
98143,1020,1329.0,0.0
112110,1248,1368.0,0.0
77993,598,362.0,0.0
240844,1043,226.0,0.0
184748,1188,1497.0,1.0
217853,1578,1249.0,0.0
104034,491,679.0,0.0
312236,739,1181.0,1.0
125758,936,143.0,0.0
375387,508,362.0,0.0
242231,242,1531.0,0.0
280926,173,788.0,0.0
289043,414,206.0,0.0
22304,1483,561.0,0.0
383621,1231,901.0,0.0
290068,635,1229.0,1.0
100085,67,835.0,0.0
276791,1172,810.0,0.0
133165,479,520.0,1.0
455784,1167,250.0,0.0
344298,606,810.0,0.0
408340,330,986.0,0.0
257537,1670,1458.0,1.0
287776,551,766.0,0.0
201431,646,1606.0,0.0
295493,1221,1426.0,0.0
269806,1059,1696.0,0.0
6240,769,587.0,0.0
54466,1255,587.0,1.0
329412,575,1257.0,0.0
20282,1051,955.0,0.0
280368,479,520.0,0.0
180763,1610,92.0,1.0
78780,1237,623.0,1.0
289675,196,1667.0,0.0
102490,1120,250.0,0.0
19445,1415,14.0,1.0
273416,333,1497.0,0.0
131473,1051,955.0,0.0
244267,1163,561.0,0.0
283234,390,1546.0,1.0
446144,56,1497.0,0.0
182557,516,1031.0,0.0
179522,1051,955.0,0.0
112792,958,1041.0,0.0
295053,1694,1621.0,0.0
41362,1680,587.0,1.0
181013,589,1308.0,0.0
49838,1035,920.0,0.0
209056,844,1458.0,1.0
19578,227,602.0,0.0
437478,1147,1027.0,0.0
7739,342,500.0,0.0
295816,1318,986.0,0.0
241734,1603,520.0,0.0
86191,434,968.0,1.0
67870,498,506.0,0.0
391211,988,727.0,1.0
377484,1248,1368.0,0.0
417756,936,143.0,0.0
48921,1584,1562.0,0.0
303887,342,500.0,0.0
269948,1143,1424.0,0.0
408034,1061,1259.0,0.0
244013,1432,362.0,0.0
448836,1473,859.0,1.0
306827,1231,901.0,1.0
151489,545,143.0,0.0
170269,1248,1368.0,1.0
75684,1061,1259.0,0.0
215554,691,1079.0,0.0
49986,196,1667.0,0.0
382080,667,777.0,0.0
462161,624,871.0,1.0
386322,1289,1056.0,1.0
121994,342,500.0,0.0
373731,618,105.0,1.0
339176,196,1667.0,0.0
446618,691,1079.0,0.0
79749,1663,1398.0,0.0
173818,84,1308.0,0.0
12422,984,827.0,0.0
24290,487,1141.0,0.0
3886,828,293.0,0.0
416675,1404,593.0,0.0
362758,691,1079.0,0.0
148268,1230,8.0,0.0
113679,1265,1136.0,0.0
73649,209,293.0,0.0
135559,1193,1453.0,0.0
130160,390,1546.0,0.0
233669,342,500.0,0.0
243946,926,852.0,0.0
408451,1680,587.0,0.0
346993,5,1637.0,0.0
10606,545,143.0,1.0
349088,1344,713.0,0.0
105009,242,1531.0,0.0
194449,498,506.0,0.0
50336,70,8.0,0.0
157924,697,418.0,0.0
41844,546,250.0,0.0
449761,635,1229.0,0.0
442948,196,1667.0,0.0
60724,1435,131.0,1.0
171623,1018,1331.0,0.0
211088,1605,1531.0,0.0
462886,710,605.0,1.0
265391,1007,485.0,0.0
324980,324,1145.0,0.0
40588,1503,580.0,0.0
156146,196,1667.0,0.0
378184,806,1497.0,1.0
144408,1135,1329.0,1.0
173637,1674,1420.0,1.0
382389,684,1041.0,0.0
65573,1483,561.0,0.0
195613,1483,561.0,0.0
86726,324,1145.0,0.0
10980,242,1531.0,1.0
241450,225,593.0,1.0
313921,926,852.0,0.0
106809,1404,593.0,1.0
45214,746,1200.0,1.0
270450,1287,1009.0,0.0
419416,1051,955.0,0.0
163693,619,145.0,1.0
79737,1076,986.0,0.0
14322,1277,312.0,0.0
268505,267,1566.0,1.0
232099,858,1426.0,0.0
235417,1666,1684.0,0.0
229249,936,143.0,0.0
372861,1298,335.0,0.0
242113,806,1497.0,0.0
358979,199,351.0,0.0
222833,1404,593.0,0.0
339854,769,587.0,1.0
352368,1477,206.0,0.0
374476,239,1515.0,0.0
35261,1301,1034.0,0.0
255477,589,1308.0,0.0
356792,342,500.0,0.0
37219,936,143.0,0.0
153137,1244,500.0,0.0
224504,1163,561.0,0.0
169810,730,1482.0,1.0
463966,1240,1546.0,1.0
425566,195,1079.0,0.0
356810,988,727.0,0.0
65413,1197,777.0,1.0
156709,523,593.0,0.0
423266,450,1492.0,0.0
164337,1186,312.0,1.0
422560,546,250.0,0.0
295381,1674,1420.0,1.0
151078,562,986.0,0.0
305646,1171,938.0,0.0
396390,589,1308.0,0.0
203963,1051,955.0,0.0
371398,683,1606.0,0.0
220688,1221,1426.0,1.0
279003,1474,480.0,0.0
2089,1265,1136.0,0.0
19740,3,1281.0,0.0
384951,697,418.0,0.0
136994,48,500.0,0.0
362333,329,250.0,0.0
153986,196,1667.0,0.0
185226,1279,1606.0,0.0
193564,1255,587.0,1.0
192462,342,500.0,0.0
221608,126,871.0,0.0
438126,1503,580.0,0.0
115732,1298,335.0,1.0
234655,705,1487.0,0.0
360873,1302,1600.0,1.0
197259,65,293.0,0.0
285344,124,104.0,0.0
297863,167,1066.0,0.0
395337,1205,580.0,0.0
329383,51,955.0,0.0
13686,833,901.0,1.0
92709,1680,587.0,1.0
161166,1454,1596.0,1.0
426359,984,827.0,0.0
24922,1483,561.0,0.0
149580,1173,805.0,1.0
202522,523,593.0,1.0
17266,575,1257.0,0.0
140494,1007,485.0,0.0
141992,691,1079.0,1.0
123416,1273,125.0,1.0
180547,360,1174.0,0.0
335190,1298,335.0,0.0
105197,1402,250.0,0.0
240584,1167,250.0,0.0
455411,730,1482.0,0.0
65787,342,500.0,0.0
134180,1301,1034.0,0.0
288046,646,1606.0,0.0
394709,628,149.0,0.0
171316,333,1497.0,0.0
347769,1533,602.0,1.0
201982,1613,250.0,0.0
189864,84,1308.0,0.0
265975,1076,986.0,0.0
236858,1680,587.0,0.0
328905,317,314.0,1.0
407269,343,1290.0,1.0
296697,1317,897.0,0.0
244462,1040,1516.0,0.0
358972,1007,485.0,0.0
166612,1694,1621.0,1.0
69999,860,1515.0,0.0
83889,195,1079.0,0.0
164989,1279,1606.0,1.0
324124,1378,322.0,0.0
184451,1279,1606.0,0.0
404319,1078,1249.0,0.0
396573,646,1606.0,0.0
446063,1663,1398.0,0.0
161566,352,859.0,1.0
383768,1317,897.0,0.0
231998,844,1458.0,0.0
3567,342,500.0,0.0
449966,224,1487.0,1.0
150463,618,105.0,1.0
126361,1483,561.0,0.0
112936,891,1012.0,0.0
167423,624,871.0,0.0
28728,342,500.0,0.0
150961,1244,500.0,1.0
250778,618,105.0,0.0
332793,924,1416.0,0.0
17760,498,506.0,0.0
421231,1059,1696.0,0.0
306093,1098,897.0,1.0
295016,50,312.0,1.0
128770,704,1426.0,0.0
73275,564,214.0,0.0
92929,1191,61.0,1.0
445027,1393,1383.0,0.0
386799,844,1458.0,1.0
327200,1221,1426.0,0.0
362295,1483,561.0,0.0
19846,617,131.0,0.0
233,1172,810.0,0.0
164194,337,653.0,0.0
88221,578,1278.0,1.0
5570,828,293.0,0.0
21991,769,587.0,1.0
408294,739,1181.0,0.0
93124,923,1009.0,0.0
164264,1173,805.0,0.0
283083,988,727.0,1.0
459721,1409,1174.0,0.0
68223,616,573.0,0.0
93750,1325,1684.0,0.0
215642,646,1606.0,1.0
100089,53,1202.0,0.0
45989,1593,1673.0,1.0
220963,417,1215.0,1.0
170929,337,653.0,1.0
188812,619,145.0,1.0
140966,342,500.0,0.0
357772,130,145.0,0.0
229757,141,1502.0,0.0
243611,1119,125.0,0.0
191739,494,768.0,0.0
244833,895,1499.0,0.0
235853,739,1181.0,0.0
283143,352,859.0,0.0
395387,196,1667.0,0.0
92994,1221,1426.0,1.0
359772,366,143.0,1.0
